Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","214","Dominican Republic","2015","2015","23014","Food price inflation","7007","July","%","6.032349","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2016","2016","23014","Food price inflation","7007","July","%","3.782396","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2017","2017","23014","Food price inflation","7007","July","%","1.67979","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2018","2018","23014","Food price inflation","7007","July","%","4.240726","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2019","2019","23014","Food price inflation","7007","July","%","3.912551","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2020","2020","23014","Food price inflation","7007","July","%","6.039355","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2021","2021","23014","Food price inflation","7007","July","%","9.842449","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2001","2001","23014","Food price inflation","7008","August","%","5.014863","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2002","2002","23014","Food price inflation","7008","August","%","3.863786","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2003","2003","23014","Food price inflation","7008","August","%","32.003901","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2004","2004","23014","Food price inflation","7008","August","%","78.352641","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2005","2005","23014","Food price inflation","7008","August","%","-9.866311","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2006","2006","23014","Food price inflation","7008","August","%","4.557999","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2007","2007","23014","Food price inflation","7008","August","%","2.896828","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2008","2008","23014","Food price inflation","7008","August","%","19.368987","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2009","2009","23014","Food price inflation","7008","August","%","0.924775","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2010","2010","23014","Food price inflation","7008","August","%","4.930855","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2011","2011","23014","Food price inflation","7008","August","%","7.08063","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2012","2012","23014","Food price inflation","7008","August","%","2.772168","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2013","2013","23014","Food price inflation","7008","August","%","5.234012","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2014","2014","23014","Food price inflation","7008","August","%","3.938211","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2015","2015","23014","Food price inflation","7008","August","%","6.549077","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2016","2016","23014","Food price inflation","7008","August","%","1.824034","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2017","2017","23014","Food price inflation","7008","August","%","2.145115","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2018","2018","23014","Food price inflation","7008","August","%","3.315894","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2019","2019","23014","Food price inflation","7008","August","%","5.334855","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2020","2020","23014","Food price inflation","7008","August","%","6.208951","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2021","2021","23014","Food price inflation","7008","August","%","10.665751","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2001","2001","23014","Food price inflation","7009","September","%","3.988873","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2002","2002","23014","Food price inflation","7009","September","%","5.837061","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2003","2003","23014","Food price inflation","7009","September","%","32.70124","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2004","2004","23014","Food price inflation","7009","September","%","66.438549","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2005","2005","23014","Food price inflation","7009","September","%","-5.00618","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2006","2006","23014","Food price inflation","7009","September","%","3.716564","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2007","2007","23014","Food price inflation","7009","September","%","2.509632","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2008","2008","23014","Food price inflation","7009","September","%","21.689815","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2009","2009","23014","Food price inflation","7009","September","%","-1.674473","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2010","2010","23014","Food price inflation","7009","September","%","6.037604","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2011","2011","23014","Food price inflation","7009","September","%","6.679974","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2012","2012","23014","Food price inflation","7009","September","%","3.656525","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2013","2013","23014","Food price inflation","7009","September","%","4.446998","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2014","2014","23014","Food price inflation","7009","September","%","4.410022","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2015","2015","23014","Food price inflation","7009","September","%","7.604378","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2016","2016","23014","Food price inflation","7009","September","%","-0.685602","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2017","2017","23014","Food price inflation","7009","September","%","3.671673","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2018","2018","23014","Food price inflation","7009","September","%","1.756183","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2019","2019","23014","Food price inflation","7009","September","%","7.090465","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2020","2020","23014","Food price inflation","7009","September","%","6.453129","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2021","2021","23014","Food price inflation","7009","September","%","10.120757","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2001","2001","23014","Food price inflation","7010","October","%","4.314465","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2002","2002","23014","Food price inflation","7010","October","%","6.643465","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2003","2003","23014","Food price inflation","7010","October","%","36.930579","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2004","2004","23014","Food price inflation","7010","October","%","57.792152","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2005","2005","23014","Food price inflation","7010","October","%","-3.931897","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2006","2006","23014","Food price inflation","7010","October","%","3.669611","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2007","2007","23014","Food price inflation","7010","October","%","2.396309","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2008","2008","23014","Food price inflation","7010","October","%","23.193478","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2009","2009","23014","Food price inflation","7010","October","%","-2.906112","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2010","2010","23014","Food price inflation","7010","October","%","6.41246","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2011","2011","23014","Food price inflation","7010","October","%","6.561635","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2012","2012","23014","Food price inflation","7010","October","%","3.457083","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2013","2013","23014","Food price inflation","7010","October","%","4.187974","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2014","2014","23014","Food price inflation","7010","October","%","5.35669","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2015","2015","23014","Food price inflation","7010","October","%","9.124498","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2016","2016","23014","Food price inflation","7010","October","%","-3.326954","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2017","2017","23014","Food price inflation","7010","October","%","3.776458","Fc","Calculated data",""
"CP","Consumer Price Indices","214","Dominican Republic","2018","2018","23014","Food price inflation","7010","October","%","2.604549","Fc","Calculated data",""
